id,title,description,price,url,avg_review,image,company,tags,category,github_link,reviewcount,current_version,updated,thirdparty,require_license,pwa_ready,updated_at,created_at
2489,Catalog Hover Image,"The perfect product catalog is a must-have in the e-Commerce business. Cool features concerning product images will improve the customer experience. Catalog Hover Image extension will provide you with a way to show an alternative image for a product on category pages. A store administrator can upload an image for a product and mark it as its ""hover"" image. A customer will see this product image by mouseover action on the product on category pages.","0",https://marketplace.magento.com/mageside-catalog-hover-image.html,3,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/b/5/b57f_catalog-hover-image_marketplace_.png,Mageside,"Content & Customizations, Product Content",productcontent,"",4,1.0.4,"03 September, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2490,Image Carousel,"Using this module you can create image carousels to highlight amazing content in your Magento 2 eCommerce website. You can fully configure up to 3 responsive breakpoints to modify the number of items which are visible and how many should slide when clicking previous or next. Carousels can be added to any page you wish, including CMS pages and blocks.","0",https://marketplace.magento.com/pixiemedia-image-carousel.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/b/9/b9a4_carouthumb_2_4.png,Pixie Media,Content & Customizations, Content & Customizations,"",1,"1.1.0","22 September, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2491,Doofinder Site Search,"Doofinder is a company with more than 10 years of experience in search services for e-commerce. Doofinder Search can be integrated on any website with very little configuration, in just a few minutes, providing fast, accurate results based on your website contents. With Doofinder you will revolutionize the browsing and search experience of your online Magento store. Discover this new way to increase your sales.","0",https://marketplace.magento.com/doofinder-doofinder-magento2.html,4.4,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/0/0/0079_logocuadrado-240x240.png,Doofinder,"Content & Customizations, Personalization & Experience Management, Site Search & Navigation",personalization,"",5,"0.4.14","11 September, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2492,Google Analytics Enhanced Ecommerce,"Google Analytics and Google Tag Manager are free services offered by Google, that help merchants and store owners gather valuable customer data and make data-driven decisions. Google Analytics Enhanced Ecommerce is implemented using Google Tag Manager and allows you to track product impressions, product clicks, product detail impressions, add/remove a product to cart, promotion impressions, promotion clicks, measure each step in the checkout process, purchases, full and partial refunds.","0",https://marketplace.magento.com/weltpixel-module-google-tag-manager.html,3.7,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/7/b/7b9b_google_analytics_2__2_1_1_1_1_1_1.jpg,WeltPixel,Reporting & Analytics,reporting,"",6,1.10.18,"17 November, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2493,SIEL Acumulus Integration,"The Acumulus module connects your Magento store to the Dutch SIEL Acumulus online financial administation and bookkeeping application. It sends your invoice data automatically or via a batch send form to your administration, saving you a lot of manual, error prone work.","0",https://marketplace.magento.com/siel-acumulus-ma2.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/a/4/a4b1_450x450_1.png,Buro RaDer,"Accounting & Finance, ERP & Accounting",erp,"",2,6.3.2,"22 September, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2494,Multiple Flat Rate Shipping,"Sometimes, shipping charges you want to apply to a customer’s order may depend upon different factors such as product type, price, delivery location, handling fees, etc. Multiple Flat Rate Shipping extension can help you charge up to 10 Flat Rates based on various conditions & prices mentioned earlier for your Magento 2 store. This extension helps you overcome the limitation of having only one flat rate shipping method available in Magento. You will be able to charge either in a Fixed amount or Percentage of the product prices.","0",https://marketplace.magento.com/meetanshi-module-flatshipping.html,3,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/6/d/6dc3_m2-multiple-flat-rate-shipping-marketplace-image.png,Meetanshi,Shipping & Fulfillment, Shipping & Fulfillment,"",2,1.0.7,"14 December, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2495,ActiveCampaign,"ActiveCampaign’s category-defining Customer Experience Automation Platform (CXA) helps over 150,000 businesses in 170 countries meaningfully engage with their customers. The platform gives businesses of all sizes access to 500+ pre-built automations that combine email marketing, marketing automation and CRM for powerful segmentation and personalization across social, email, messaging, chat and text. Over 70% of ActiveCampaign’s customers use its 850+ integrations including complimentary E-Commerce tools like Paypal, Square, Facebook, and Stripe. ActiveCampaign scores higher in customer satisfaction than any other solution in Marketing Automation, CRM, and E-Commerce Personalization on G2.com and is the Top Rated Marketing Automation Software on TrustRadius.","0",https://marketplace.magento.com/activecampaign-module-integration.html,4,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/5/1/5188_ac_mark.png,ActiveCampaign,"Marketing, Email Marketing, CRM, Marketing Automation",emailmarketing,"",1,2.0.1,"14 December, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2496,Smartcat Translation Manager,"Smartcat is a platform connecting translation customers and suppliers in a collaborative, real-time production workflow. It also allows customers to find, hire, and pay suppliers in the same environment, thus covering the whole translation delivery cycle.","0",https://marketplace.magento.com/smartcat-magento-connector.html,5,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/d/1/d1ed_square_logo_240.png,Smartcat,"Content & Customizations, Translations & Localization",translations,"",2,1.4.2,"19 September, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2497,Eway Payments,"Eway a division of Global Payments Inc. is a payments company that helps businesses to securely process credit and debit card payments seamlessly through their online store. By enabling the Eway Payments for Magento 2 extension, we take the pain out of accepting eCommerce payments.","0",https://marketplace.magento.com/eway-eway-rapid-magento2.html,2.2,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/f/e/fec0_eway-favicon-240x240.png,Eway,"Payments & Security, Payment Integration",payment,"",6,"3.1.0","09 December, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2498,Packlink PRO,"With Packlink PRO you can optimize your full shipping process. From importing orders, printing shipping labels, picking & packing orders, you can automate every step in your shipping process. Over 20.000 online stores are using Packlink PRO today! Save up to 70% on every shipment with the Packlink PRO shipping module. Access our market-leading selection of over 300 shipping services. Rely on a trusted platform that has shipped over 6 million parcels worldwide. You will have access to a large portfolio of carriers which makes it easy to meet the needs of your customers.","0",https://marketplace.magento.com/packlink-magento2.html,1,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/a/6/a6bb_packlinklogo.png,Packlink Shipping,Shipping & Fulfillment, Shipping & Fulfillment,"",1,1.3.1,"01 September, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2499,Multiple Shipping Flat Rates,"Mageplaza Multiple Shipping Flat Rates is a great tool to optimize online stores’ shipping services. It helps to extend stores’ shipping options to serve the high demand of customers from various countries. Thus, customers will be more likely to complete the purchase due to the satisfaction in shipping. As a result, it reduces shopping cart abandonment and increases conversions.","0",https://marketplace.magento.com/mageplaza-module-multi-flat-rates.html,1,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/2/0/209a_multiple-flat-rate-shipping_mkp.png,Mageplaza,"Content & Customizations, Personalization & Experience Management, Product Content",personalization,"",1,"4.0.0","14 July, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2500,Google Shopping Feed Integration,"Google Shopping is a service by Google allowing customers to search, view, and compare products. It was launched as Froogle on February 12, 2002. Google Shopping is a service and program that allows customers to search, compare and shop for physical products across different retailers who have paid to advertise their products. For the longest time, around a decade to be more accurate, Google Shopping was simply a place where products were simply indexed based on Keywords.","0",https://marketplace.magento.com/ced-google-shopping-feed-magento-2-free-integration.html,1,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/6/c/6cb9_google-shopping-feed-integration.png,CedCommerce,"Sales, Marketplace Feeds",marketplacefeeds,"",2,1.0.7,"27 October, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2501,UPS Shipping & Access Point,"IMPORTANT NOTE: This extension is currently available for merchants in POLAND, FRANCE, UNITED KINGDOM, GERMANY, ITALY, SPAIN, NETHERLANDS and BELGIUM ONLY. It will be available for merchants in other countries soon. At this time, please only install this extension if you are in the above-mentioned countries.","0",https://marketplace.magento.com/ups-shipping.html,1.4,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/8/1/8133_1002249ups_dimensional_shield_color_240x240_rgb.png,UPS,"Shipping & Fulfillment, Cross Border Fulfillment",crossborderfulfil,"",5,2.1.8,"20 December, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2502,Cappasity 3D & 360 Product Viewer,"Cappasity is the first complete SaaS solution for fast production and easy embedding of 3D content into websites, mobile apps, AR & VR, and digital signage. It takes only 3 minutes to create a 3D and embed it into an online store. Our users see higher conversion rates (10-30% increase), 6x higher dwell time on the product page, fewer returns and customer inquiries.","0",https://marketplace.magento.com/cappasity-magento3d.html,1,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/4/9/4901_cappasitylogo240x240.png,Cappasity Inc,"Content & Customizations, Personalization & Experience Management, Product Content, Rich Media",personalization,"",1,1.0.3,"02 November, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2503,SendinBlue Email Marketing,"Launched in 2012, SendinBlue was created to become the simplest, most reliable and cost-effective marketing platform. This all-in-one solution now powers marketing campaigns for over 60,000 companies around the world! With offices in North America, Europe, and Asia, our team supports SendinBlue in six languages.","0",https://marketplace.magento.com/sendinblue-module-sendinblue.html,1,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/9/b/9b3a_sendinblue_icon-240x240.png,Sendinblue,"Marketing, Email Marketing",emailmarketing,"",2,2.1.11,"12 January, 2022",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2504,Metapack,"Metapack is the leading provider of eCommerce delivery management technology to retailers and brands. Our platform integrates over 400 carriers and 5,000 delivery services* such as Next Day, Click and Collect, Locker Boxes, and International Delivery – ensuring that retailers and brands can offer delivery options and convenience for their customers.","0",https://marketplace.magento.com/metapack-shipping.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/e/9/e913_metapacklogo-square240x240px.png,Metapack,"Shipping & Fulfillment, Cross Border Fulfillment, Warehouse Management System (WMS)",crossborderfulfil,"","0",1.0.4,"09 November, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2505,PayPal Zettle,"Reach your customers wherever they are by bringing your online and offline stores together with the PayPal Zettle extension. PayPal Zettle gives you the ability to accept card, contactless, and mobile payments.","0",https://marketplace.magento.com/paypal-module-zettle.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/a/7/a757_zettlelogo.png,PayPal,"Sales, Point of Sale (POS)", Sales,"","0","1.0.0","03 September, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2506,Digital River Global Commerce,"","0",https://marketplace.magento.com/digitalriver-module-drpay.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/9/3/9392_png240x240.png,"Digital River, Inc.","Payments & Security, Fraud, Checkout Enhancements, Payment Integration",checkout,"","0","2.2.0","14 July, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2507,Category Import Export,"Category Import Export extension for Magento 2 allows users to export and import categories from different sources using CSV format. Upon installing the extension admin can go to System. Under the section Category data transfer, there are two options.","0",https://marketplace.magento.com/scrumwheel-import-export.html,3,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/a/3/a30b_categoryimportexportplugin.png,Scrumwheel,Content & Customizations, Content & Customizations,"",2,1.0.3,"13 September, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2508,MageShip,"MageShip is a Solution as a Service ""SaaS"" brand, dedicated to building shipping automations between Carriers and eCommerce platforms.","0",https://marketplace.magento.com/maurisource-mageship.html,1,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/6/8/682c_mageship-logo240px.png,Maurisource,Shipping & Fulfillment, Shipping & Fulfillment,"",1,"0.2.1","10 February, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2509,Cybersource Payment Management Platform,"Cybersource, a Visa solution, is the only global, modular payment management platform built on secure Visa infrastructure with the payment reach and fraud insights of a massive $500B+ global processing network.","0",https://marketplace.magento.com/cybersource-global-payment-management.html,1.8,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/2/5/25cd_cybersourceblue240x240.jpg,Cybersource,"Payments & Security, Payment Integration",payment,"",4,3.4.3,"24 November, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2510,Akeneo Connector,"Akeneo is a global leader in Product Information Management (PIM) solutions enabling retailers & corporate brands to deliver a consistent and enriched customer experience across all sales channels, including eCommerce, mobile, print, and retail points of sale. Akeneo’s open-source enterprise PIM improves product data quality & accuracy while simplifying and accelerating product catalog management","0",https://marketplace.magento.com/akeneo-module-magento2-connector-community.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/3/3/3302_akeneo_logo_square_black_web.png,Akeneo,"Content & Customizations, Product Content",productcontent,"","0","102.2.0","06 January, 2022",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2511,Worldpay Payments Via Access Worldpay,"As your payments partner, Worldpay from FIS understands what it takes to succeed in eCommerce and provides you with best-in-class, cutting edge solutions that fit your needs now, and into the future. We work with you to identify opportunities to streamline and grow revenue with higher acceptance rates and lower operating costs. By helping you understand consumer buying habits and offering the solutions that align with those needs, Worldpay helps you enhance the experience, drive increased cart values and reach more consumers. Smarter payments, that’s our goal to help you succeed.","0",https://marketplace.magento.com/sapient-module-access-worldpay.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/c/3/c391_wp240.png,Worldpay from FIS,"Payments & Security, Fraud, Payment Integration",payment,"","0",2.4.2-rc0821,"23 August, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2512,Ajax Cart & Quick View,"Quickly view and purchase any product by using ajax add to cart functionality. The quick view window allows the customer to scroll through the image gallery, read the short or long descriptions, select multiple attribute configurations such as color, size, fit and easily add the product to the cart without leaving the category page. The pop-up window is highly customizable and the user can select which element to be displayed (SKU, Image gallery, availability, etc.) as well as helps conversion by directing the customer to the checkout or cart page.","0",https://marketplace.magento.com/weltpixel-m2-weltpixel-quickview.html,3,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/e/5/e526_quick_view-240x240.jpg,WeltPixel,"Content & Customizations, Site Search & Navigation",sitesearch,"",4,"1.10.20","17 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2513,Checkout.com Unified Payments API,"Checkout.com is the new standard in unified payment technology featuring gateway, international acquiring and payment processing services, all through one integration with Magento. Boost revenue, increase approval rates and accept more payments and customers around the world.","0",https://marketplace.magento.com/checkoutcom-magento2.html,3,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/1/7/1787_checkoutcom_magento2.png,Checkout Ltd,"Payments & Security, Payment Integration",payment,"",1,2.3.4,"02 December, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2514,Abandoned Cart Email,Are you willing to convert visitors or guests to real customers? Abandoned Cart Email is one such extension created by a reliable Magento development company named Sparsh Technologies. The extension acts as a perfect tool to convert visitors or guests into real customers. Send email reminders to bring customers back to the store to complete orders by giving lucrative offers.,"0",https://marketplace.magento.com/sparsh-magento-2-abandoned-cart-email-extension.html,1,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/4/2/4280_sparshabandonedcartemail.png,Sparsh Technologies,"Marketing, Email Marketing, Marketing Automation, Advertising",emailmarketing,"",1,1.0.2,"27 July, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2515,Wayflyer,Wayflyer brings your marketing performance across all channels and platforms into one place. With Wayflyer you can make informed decisions from impartial data and see daily changes in your most important metrics. Wayflyer allows you to supercharge your online growth through analytics and growth finance and adds the integration to your Magento installation.,"0",https://marketplace.magento.com/wayflyer-magento.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/0/1/01ec_wayflyer.png,Wayflyer,"Marketing, Email Marketing, Marketing Automation, Advertising",emailmarketing,"","0",1.0.2,"17 February, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2516,Mollie Subscriptions,"Mollie is a pioneer in the payment industry since 2004. We are also one of the fastest growing payment processors within Europe and facilitate over 120,000 companies of all sizes to scale and grow by using all major payment methods. With the help of a simple and clear payments-API we can offer multiple payment methods in a uniform way.","0",https://marketplace.magento.com/mollie-magento2-subscriptions.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/3/a/3aca_mollie_logo.png,Mollie,"Payments & Security, Payment Integration",payment,"","0",1.0.2,"20 January, 2022",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2517,DHL Express Rates At Checkout,"DHL Express is the world leader in international express shipping. With over four decades of experience and an unparalleled global network, we ship over 300 million packages each year. This extension is available for DHL Express business customers operating in 220 countries and territories worldwide. EXCELLENCE. SIMPLY DELIVERED.","0",https://marketplace.magento.com/dhl-module-rates-express.html,1.3,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/7/1/7106_thumbnail_expressrates.png,DHL,Shipping & Fulfillment, Shipping & Fulfillment,"",4,1.1.1,"25 February, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2518,Out Of Stock Notifications,"Sometimes, customer(s) wonder for a product on the website that is out of stock for some time. They don’t get acknowledged when it is restocked. PHPStudios provides an ultimate solution for this. Out-of-stock notification extension helps the vendor(s) let the customer(s) subscribe to the specific product(s) if it is out of stock at that time. The customer(s) will get the email once the product is available on the website. This extension works for community, enterprise and cloud versions.","0",https://marketplace.magento.com/phpstudios-out-of-stock-notifications.html,3,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/7/c/7c51_outofstocknotifications.png,PHP Studios,Customer Support, Customer Support,"",2,"1.0.0","06 September, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2519,ShipStation,"With ShipStation, you have a customizable platform in your corner that was built to grow with your business. Wherever you sell, however you ship, ShipStation powers shipping success of all sizes. Connect your Magento store in seconds, seamlessly sync your shipping updates back and forth, and get products to your customers fast.","0",https://marketplace.magento.com/auctane-api.html,3,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/5/3/53e4_shipstation-secondary-logo-stacked-1.png,ShipStation,"Shipping & Fulfillment, Address Verification, Cross Border Fulfillment, Order Management (OMS)",addressverification,"",14,2.2.9,"20 January, 2022",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2520,Yext Product Catalog Sync,"Yext is natural language search. With the Search Experience Cloud, Yext puts brands in control of their facts online and provides accurate, official answers to consumer questions across the entire search ecosystem. Yext lets brands store and structure all their public-facing facts—and the relationships between them—so that natural language systems like product search can understand and respond to the questions that today’s customers are asking.","0",https://marketplace.magento.com/yext-yextpim.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/5/2/52b1_yext_seal_socialmedia-240x240-9182565.jpg,Yext,"Content & Customizations, Site Search & Navigation",sitesearch,"","0",1.0.1,"25 January, 2022",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2521,Zendesk Support,"The best customer experiences are built with Zendesk. Our customer service and engagement products are powerful and flexible, and scale to meet the needs of any business. Zendesk serves businesses across hundreds of industries, with more than 125,000 paid customer accounts offering service and support in over 30 languages.","0",https://marketplace.magento.com/classyllama-module-zendesk.html,1,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/7/2/727c_zendesk-logo.png,Classy Llama,"Customer Support, Live Chat", Customer Support,"",1,"1.1.10","30 September, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2522,Global Payments,"Global Payments Inc. (NYSE: GPN) is a leading worldwide provider of payment technology and software solutions, delivering innovative services to our customers globally. Headquartered in Atlanta, Georgia with approximately 11,000 employees and servicing over 2.5 million businesses worldwide, Global Payments is a member of the S&P 500 with customers and partners in 32 countries throughout North America, Europe, the Asia-Pacific region and Brazil. For more information about Global Payments, our Service. Driven. Commerce brand and our technologies, please visit our website.","0",https://marketplace.magento.com/realexpayments-hpp.html,3,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/4/7/47eb_gp_logo2.jpg,Global Payments,"Payments & Security, Payment Integration",payment,"",3,3.3.6,"09 December, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2523,Klarna Checkout,"Klarna is one of Europe’s largest banks and is providing payment solutions for 70 million consumers across 170,000 merchants in 17 countries. Klarna offers direct payments, pay after delivery options and installment plans in a smooth one-click purchase experience that lets consumers pay when and how they prefer to.","0",https://marketplace.magento.com/klarna-m2-checkout.html,1.8,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/0/f/0f63_k-logo_2_1_1_1_1_1_1_1_1.png,Klarna Bank AB (publ),"Payments & Security, Fraud, Checkout Enhancements, Payment Integration",checkout,"",6,9.3.1,"25 October, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2524,Amazon Sales Channel,"As a B2C or B2B merchant with business growth goals, you know it’s important to expand the visibility of your product offerings to as many customers as possible, and with Amazon now the world’s largest marketplace, you need an efficient way to sell and distribute to Amazon shoppers. With Amazon Sales Channel in Magento, you get the ease and familiarity of a direct integration to the Amazon U.S., Canada, Mexico, and UK marketplaces  so you can seamlessly gain access to millions of new customers. Now you can manage your Amazon sales directly within your Magento admin and keep your product listings consistent through the management of your Magento catalog.","0",https://marketplace.magento.com/magento-module-amazon.html,2.3,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/d/9/d903_10642_ancillary_product_marketplace_badges_r4v1-asc.png,Magento an Adobe Company,"Sales, Marketplace Feeds",marketplacefeeds,"",8,4.4.1,"19 August, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2525,Quick View,"Everyone seems to be going insane about online shopping day in and day out. And why not, especially when this offers a plethora of advantages. The Quick View extension for Magento 2 saves both time and energy by making online buying easier and faster. Customers often don’t have time to view every page in detail. Not only can you save an adequate amount of time, but the extension also assures a convenient experience for the shopper. Here products are easily displayed in a simple pop up window on the category page.","0",https://marketplace.magento.com/sparsh-quick-view-magento-2-extension.html,1,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/8/e/8eef_quick-view.png,Sparsh Technologies,"Content & Customizations, Personalization & Experience Management, Product Content, Site Search & Navigation",personalization,"",1,1.0.1,"08 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2526,Home Banner Slider,"Home Banner Slider is a powerful tool to enhance the visual effects of your Magento store homepage. This extension allows you to add a banner slider with up to three images and multiple options for transitions to be managed from the admin side. Adding the sliders on the homepage allows customers to quickly notice the offers, deals or the trending products. So they can easily figure out what the store is providing to them. The purpose of making this extension is to show banner slider only on the home page and not any other page of the website.","0",https://marketplace.magento.com/visions-slider.html,1,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/9/4/948c_sliderbanner.png,Visions,"Content & Customizations, Personalization & Experience Management",personalization,"",1,1.0.6,"15 February, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2527,Cron Scheduler,The Cron Scheduler extension will help you to easily configure your cron tasks and delete a cron job from 2 different views:,"0",https://marketplace.magento.com/wyomind-cronscheduler-meta.html,2,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/4/5/450c_cron-scheduler-wyomind.png,Wyomind,Reporting & Analytics,reporting,"",1,1.12.1,"27 October, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2528,GetResponse,"More than 350,000 customers in 183 countries trust GetResponse, the easiest all-in-one online marketing platform, to help grow their business. From small businesses to bigger enterprises, GetResponse customers can harness the power of email marketing, marketing automation, webinars, CRM, and advanced ecommerce tools to optimize and automate critical points of the customer journey – all from one account.","0",https://marketplace.magento.com/getresponse-magento2-module.html,1,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/f/a/fa71_logo_240.png,GetResponse,"Marketing, Email Marketing, Marketing Automation",emailmarketing,"",1,1.2.2,"10 November, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2529,Cin7,"Cin7 makes complex retail and wholesale simple with all-in-one cloud Inventory, POS, EDI, and 3PL. The Cin7 system bridges the gap between your suppliers and sales channels to give you end-to-end visibility of your supply chain. Cin7 inventory and point of sale (POS) software connects to your trading partners via EDI and also allows you to fulfill via 3PL.","0",https://marketplace.magento.com/cin7-apiextension.html,1,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/c/1/c13e_cin7_240x240.jpg,Cin7 Limited,"Shipping & Fulfillment, Order Management (OMS)",ordermgmt,"",2,"2.4.0","07 May, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2530,Layered Navigation Ajax Filter,"Layered Navigation Ajax Filter is a tool for narrowing down the displayed product list within a category by specifying one or more product attributes (e.g., narrowing the 750 products in the “Clothing” category by size, color, material, cut, etc). Multiple filters can be combined by the user to meet some very specific needs (e.g., “color: black,” “price: $19.99 - $49.99,” “waist size: 32,” and “length size: 34”). Customers that use the filters are usually converting at a much higher rate as they are able to find exactly what they are looking for in a matter of seconds.","0",https://marketplace.magento.com/weltpixel-m2-weltpixel-layered-navigation.html,1,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/f/f/ffd2_icon_enhanced-emails-240x240.png,WeltPixel,"Content & Customizations, Site Search & Navigation",sitesearch,"",1,1.10.18,"17 November, 2021","0","0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2531,Nets Easy Payments,Nets is among the top payment processors in Europe and keep a tight focus on making it even easier and more intuitive for merchants and service providers to handle digital payments. Nets Easy Payments allows online merchants across Europe to accept payments from cards and from the most popular alternative payment methods. This extension is the fastest and most reliable way to connect to our Nets Easy Payment service.,"0",https://marketplace.magento.com/nets-easycheckout.html,1,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/e/d/ed68_netslogo240.png,Nets Denmark A/S,"Payments & Security, Fraud, Checkout Enhancements, Payment Integration",checkout,"",1,1.4.6,"18 December, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
2532,Signifyd  Fraud & Chargeback Protection,"Signifyd solves the challenges that growing e-commerce businesses persistently face: billions of dollars lost in chargebacks, customer dissatisfaction from mistaken declines, and operational costs due to tedious, manual transaction investigation.","0",https://marketplace.magento.com/signifyd-module-connect.html,null,https://marketplace.magento.com/media/catalog/product/cache/adc9a2293be371a515eb30a463d80c57/c/0/c09a_shopify.png,Signifyd,"Payments & Security, Fraud", Payments & Security,"","0",4.1.1,"27 May, 2021",1,"0","0",2022-01-28 02:24:28,2022-01-28 02:24:28
